"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0023489",1.54177101337168,1.95031154623334,1.61486454206586,1.20772454619528,0.227153233079692,0.733317427623148
"FBgn0023495",5.96487805843514,-0.0360056380543866,0.783503428031662,-0.0459546656290208,0.963346383294036,0.996676189356433
"FBgn0023506",204.151141895673,-0.155741679546216,0.161965269418923,-0.961574540671375,0.336263365375877,0.85315741143328
"FBgn0023507",907.084435265846,-0.476170733042074,0.116005958283166,-4.10470927605081,4.04823656152682e-05,0.00098563550424789
"FBgn0023508",2043.21710578108,-0.116281179275337,0.101786149833391,-1.14240669743057,0.253285008665385,0.766686884420087
"FBgn0023509",1209.00958778727,0.0481566229029213,0.101217069950146,0.47577570588282,0.634234179373518,0.991681071978157
"FBgn0023510",2194.20494906873,-0.0275311417672641,0.0994552517301062,-0.276819386491283,0.781918794393309,0.993192878617304
"FBgn0023511",1630.95903024397,0.0895560979997854,0.102897335424973,0.87034418947694,0.384112336654963,0.884682243022058
"FBgn0023512",1522.20725599523,0.191590827264114,0.125337184684479,1.52860324528926,0.126362831018409,0.534378861697763
"FBgn0023513",760.473186809852,0.00185404895855144,0.125710346610165,0.0147485788445158,0.988232763250413,0.997858506042717
"FBgn0023514",976.106862422032,0.0273683195601252,0.101754658777272,0.268963798699684,0.787957540885962,0.994224532594267
"FBgn0023515",603.520330437861,0.145659345331299,0.115165677660039,1.26478086432379,0.205949892830101,0.69940030719484
"FBgn0023516",502.885176753193,-0.107513823391881,0.117411881836079,-0.915697983122206,0.359825323164128,0.870345107616052
"FBgn0023517",703.789816195449,0.183347225805847,0.110273991160858,1.66265158153564,0.096382199491889,0.459146965897096
"FBgn0023518",2662.02533947397,-0.143877045845921,0.104603369018817,-1.37545326881431,0.168990964037404,0.632619553984383
"FBgn0023519",587.765114874619,0.0460736955992884,0.144379780103241,0.319114598777908,0.749639613740092,0.991852907537284
"FBgn0023520",161.364367100791,0.349783102849666,0.173093262828555,2.02077826215638,0.0433027240471129,0.272556572450135
"FBgn0023521",142.762275251072,0.234249028098205,0.177788124843792,1.31757409728024,0.187646261424312,0.668450318474487
"FBgn0023522",873.26836007301,0.235232523744825,0.109626266756536,2.14576789582047,0.0318915011921339,0.223474253177484
"FBgn0023523",10.0779694370729,-0.133445334708602,0.65764953386526,-0.202912535989028,0.839203395805682,0.996676189356433
"FBgn0023524",20.4536755518682,0.747393340959891,0.450230290469189,1.66002456249895,0.0969095113290444,0.460348228068247
"FBgn0023525",72.7608955735695,0.108507500219614,0.245849152862385,0.441358039904865,0.658953814187501,0.991681071978157
"FBgn0023526",365.935495634817,-0.153115581628083,0.141914543426532,-1.07892805015681,0.280619803272412,0.799474484818686
"FBgn0023527",525.402823965068,-0.188150433211151,0.120238446046575,-1.56481091861641,0.117627250836392,0.512138400760919
"FBgn0023528",1266.38760546021,-0.00822882530710637,0.10859083713017,-0.0757782656859186,0.939595507867043,0.996676189356433
"FBgn0023529",6040.16828520102,-0.113236880916076,0.112114666165806,-1.01000952675192,0.312490725776706,0.833165421899038
"FBgn0023530",449.231835432748,0.120798283491207,0.136244092960688,0.886631345742542,0.375277411948965,0.877799850015536
"FBgn0023531",712.740418423026,0.0990570473543154,0.126237593866132,0.784687384483582,0.432636881194476,0.915626118083527
"FBgn0023534",3.40226797043175,0.490289060844692,1.15216124618749,0.425538580183165,0.670444103494279,0.991681071978157
"FBgn0023535",171.282175715672,0.451268498114033,0.198821975552059,2.26971136797639,0.0232251012177102,0.180269889004246
"FBgn0023536",84.997040653027,0.0491737997444536,0.236568606726291,0.207862744025658,0.835336139729321,0.996676189356433
"FBgn0023537",1788.47126433731,-0.355468655088629,0.111345193056296,-3.19249215283954,0.00141050777207188,0.0202722990522531
"FBgn0023540",172.740677784009,0.0397319300123055,0.176705831560784,0.224847870958002,0.822097623794266,0.996676189356433
"FBgn0023541",24.1972126729781,-0.47199695537026,0.427353759800785,-1.10446426302716,0.269391797571237,0.788778740361805
"FBgn0023542",789.955108033315,-0.0940307456449867,0.122820426932542,-0.76559533290527,0.443917122326125,0.921731930353513
"FBgn0023545",1094.97631746886,0.291076913947565,0.109938251411898,2.64764001800436,0.00810557857641269,0.0826754806943829
"FBgn0023549",216.541760282419,-1.61777551756402,0.191390329273222,-8.45275476408497,2.84508859787771e-17,4.41481881361344e-15
"FBgn0023550",3.27585073443197,-1.22043934677949,1.12980722775389,-1.08021910003689,0.280044624941343,0.799391888847735
"FBgn0024150",2194.02334221188,-0.62212096192469,0.127990612755456,-4.86067648658998,1.16985297153203e-06,4.25460902584057e-05
"FBgn0024177",458.962466942998,0.571268893934082,0.165156528468332,3.45895435822035,0.000542276788558317,0.00915967672749157
"FBgn0024179",4.63906945988681,-0.457037570520854,0.973028155535177,-0.469706418998202,0.638564781171373,0.991681071978157
"FBgn0024183",3642.74778569476,-0.0582910877694328,0.0931522868454198,-0.625761210416263,0.531471577875605,0.969781471200422
"FBgn0024184",0.212848191979617,0.112202362044837,3.82387642609958,0.0293425700890876,0.976591375484467,0.996676189356433
"FBgn0024187",1024.71061453594,-0.142752040142149,0.107399892393964,-1.32916371664979,0.183793962722021,0.660387199184588
"FBgn0024188",535.171494361738,0.149751482866983,0.119149731597904,1.25683441211895,0.208813602334568,0.704873895410662
"FBgn0024189",2.33572666396708,-0.0575608059326388,1.37983075944438,-0.0417158448879752,0.966725222562402,0.996676189356433
"FBgn0024191",282.297284185113,0.016174963914832,0.147726695194247,0.109492491479372,0.912811876896016,0.996676189356433
"FBgn0024194",542.041244052352,0.108430905033157,0.147281142899646,0.736217161942035,0.461598549581433,0.933788270472574
"FBgn0024196",928.826687396196,0.0516727378710795,0.129653158776904,0.398545923281309,0.690227813995768,0.991681071978157
"FBgn0024222",662.09637877519,-0.165634687684047,0.114580597186126,-1.44557361151634,0.148296832548829,0.590447669245048
"FBgn0024227",820.443730651005,-0.0497173083820722,0.118215081035137,-0.420566546558428,0.674071626335417,0.991681071978157
"FBgn0024230",257.616039056237,-0.162457592569093,0.151937507247855,-1.06923955454973,0.284961739581639,0.805180504469413
"FBgn0024232",0.471177111864227,-0.815237474860336,2.94245748994108,-0.277060068887065,0.781733982402346,0.993192878617304
"FBgn0024234",2011.27368107621,0.155929089681036,0.134334828419273,1.16074953543964,0.245743770818586,0.759619124777346
"FBgn0024236",3931.23320500735,-0.151726588658802,0.100982870534101,-1.50249827377965,0.132968473420483,0.550511239298322
"FBgn0024238",3833.01751541111,-0.222254052923706,0.0937883901466917,-2.36973950161726,0.0178006220064666,0.150227439384524
"FBgn0024244",1.127639298444,-1.37771924895625,2.0058595795724,-0.686847306255581,0.492178955507431,0.950872429593526
"FBgn0024245",251.595178839016,0.0224797181545759,0.154620053344215,0.14538682187964,0.884405468732189,0.996676189356433
"FBgn0024248",884.510302346757,-0.279719849992683,0.120171181354505,-2.32767829058374,0.0199291927502773,0.161654924449325
"FBgn0024249",0.349397966457172,-1.88544859348517,3.51284906723797,-0.53672917833832,0.591454697991405,0.98811458051165
"FBgn0024250",391.710014844428,-0.713459165541025,0.156900318159102,-4.54721299428821,5.43609766514245e-06,0.00017191658866013
"FBgn0024251",3.04228522086799,0.366136771954126,1.14855146607173,0.31878133698822,0.74989233144539,0.991852907537284
"FBgn0024252",1261.73473100909,-0.0588540653152565,0.113864990928737,-0.516875861801025,0.605242818760614,0.98811458051165
"FBgn0024273",1565.69112554674,-0.383799871181346,0.101640496391266,-3.77605270348055,0.000159333291561496,0.00326464937886036
"FBgn0024277",6533.606679274,0.249276532033015,0.0958923030926829,2.59954682485915,0.00933469423056494,0.0920653995384024
"FBgn0024285",2125.48581882922,-0.0642356946353974,0.0948028662762976,-0.677571229209316,0.498043593246167,0.952493841955222
"FBgn0024288",58.8511039030606,-4.62116777682682,0.470035212545541,-9.83153528392106,8.23535828479073e-23,2.08354564605205e-20
"FBgn0024289",0.487848267293996,1.42311826604847,2.82859819307783,0.503117858708648,0.614881411446779,0.98811458051165
"FBgn0024290",1.55218119899173,2.47935580801135,1.72197704774122,1.43983092647118,0.14991523916292,0.593639092022865
"FBgn0024291",953.260602389698,-0.243762540647607,0.115675496691318,-2.10729625218806,0.0350919080282615,0.236069147764686
"FBgn0024293",0.394620840040127,0.717225983747276,3.33366958029033,0.215146092458513,0.829653418643074,0.996676189356433
"FBgn0024308",24310.3519081797,-0.372381620267321,0.125374729799755,-2.9701489356115,0.00297655401813611,0.0375310245537031
"FBgn0024314",1510.4472197354,0.0169289775354738,0.111379197001937,0.151994070626846,0.879191612271387,0.996676189356433
"FBgn0024315",92.0861494119137,-2.29411165491461,0.246346472110044,-9.31254113470647,1.24809864779878e-20,2.7406362383174e-18
"FBgn0024320",2062.83040702645,-0.256546523476527,0.112837094974649,-2.27360092471509,0.022989991820116,0.179328099733586
"FBgn0024321",905.918665698813,-0.10762164429224,0.132135363431921,-0.814480253408384,0.415369880018528,0.907126039342396
"FBgn0024326",1270.35410419919,-0.0170567103881275,0.119722681333955,-0.14246849634573,0.886709961785619,0.996676189356433
"FBgn0024329",3001.51425296422,0.0626281981400177,0.0921470352846229,0.679655052889898,0.496722902138223,0.952493841955222
"FBgn0024330",321.947152036197,-0.127757892746183,0.1395551881513,-0.915465017378457,0.359947559374746,0.870345107616052
"FBgn0024332",1319.53191979018,0.092111304306981,0.136311627747307,0.675740623373204,0.49920533910039,0.953669030934068
"FBgn0024352",3795.01650141643,0.0753465628644861,0.0986605334516089,0.763695068620749,0.445048980197932,0.922600646872735
"FBgn0024360",222.695046536799,0.0841071505713853,0.162881531258778,0.516370087642165,0.605595953341705,0.98811458051165
"FBgn0024361",21.7988291689663,-0.187259946162855,0.433401269739799,-0.432070598859297,0.665690102668091,0.991681071978157
"FBgn0024362",579.846591848312,0.0272956328954944,0.116698694371896,0.233898357153067,0.81506388864291,0.996676189356433
"FBgn0024364",560.982864514932,-0.123454516477759,0.133877016990562,-0.922148694771578,0.356451020165292,0.868605903855121
"FBgn0024365",1059.82715281365,-0.040322821778349,0.115271113380025,-0.349808556506375,0.726482377107393,0.991852907537284
"FBgn0024366",34.2753459552122,0.00934020842222659,0.342963713770407,0.0272338094299949,0.978273249674544,0.996676189356433
"FBgn0024368",1.6947636040657,-0.650143349387337,1.54879158556953,-0.419774587778551,0.674650130831128,0.991681071978157
"FBgn0024371",700.159242962528,-0.248375157725806,0.108014896542856,-2.29945281322618,0.0214792399182121,0.170748220060213
"FBgn0024432",1716.29198174787,-0.16603283143074,0.10280236728492,-1.61506817221995,0.106295932548017,0.48472891896239
"FBgn0024491",519.842489317308,0.631317454445271,0.126233435314149,5.00119047599515,5.69773851071671e-07,2.15293119440653e-05
"FBgn0024509",2687.11511328939,0.0456764731102908,0.122001829416059,0.374391706492545,0.708112912307024,0.991681071978157
"FBgn0024510",227.281244808833,0.24393122889708,0.156549227045874,1.55817587541075,0.119191562116734,0.516587800910586
"FBgn0024542",170.863357463236,0.0819090551731928,0.166761239930384,0.491175618551328,0.62330224181578,0.988695741727824
"FBgn0024555",2829.06015929793,-0.0519547391840713,0.0980733752741387,-0.529753758742832,0.596282669720214,0.98811458051165
"FBgn0024556",2029.02847551487,-0.00550524105557113,0.115392910960495,-0.047708659134666,0.961948432971526,0.996676189356433
"FBgn0024558",840.751268600265,0.00445059464544667,0.133522833293244,0.0333320866227594,0.97340976654448,0.996676189356433
"FBgn0024689",830.642168334006,0.121710312269724,0.10756502065742,1.13150456836108,0.257842781718889,0.773196159145691
"FBgn0024698",1759.23822065293,-0.231422076173758,0.113537639509268,-2.03828507598017,0.0415214315091975,0.265947396755113
"FBgn0024728",780.753999873225,-0.111932863391275,0.115252475116835,-0.971197046118144,0.331450164556964,0.850102734223732
"FBgn0024732",457.669217333163,0.237127332498769,0.121770127267386,1.94733583531599,0.051494485148879,0.303901023409054
"FBgn0024733",15258.6894148042,0.184017228357666,0.155122666278625,1.18626911702989,0.235516038623687,0.742398607124178
"FBgn0024734",2635.17897099572,-0.16713795718167,0.122405071048417,-1.36544961536405,0.172111778778311,0.638079661344734
"FBgn0024753",663.151438556211,-0.0643665546400559,0.112106151612506,-0.57415720470486,0.565861425875173,0.980827748283268
"FBgn0024754",1897.1965141894,-0.123033432329751,0.0949304221534496,-1.29603797748707,0.194962401159279,0.680759803387844
"FBgn0024806",1431.42533508443,-0.170739652193504,0.108734956999212,-1.57023699558496,0.116359985682823,0.508682301571396
"FBgn0024807",1764.91193580881,0.00285357382726064,0.103206592926022,0.0276491428149951,0.977941986331312,0.996676189356433
"FBgn0024811",287.14464251332,0.000866294720262813,0.157951475413257,0.00548456238218909,0.995623974291287,0.999089496205268
"FBgn0024814",1742.84933406566,-0.0278064915275867,0.100100221314455,-0.277786513980178,0.78117624419567,0.993192878617304
"FBgn0024832",1335.31115277087,-0.0958846841819709,0.105640009706793,-0.907655011090034,0.364060520168554,0.872488523791539
"FBgn0024833",1362.55496152217,-0.166609030229229,0.114840637050841,-1.45078462213223,0.146839843042816,0.586251146940751
"FBgn0024836",16.4564922102813,1.43266508437452,0.513843040334341,2.78813756714955,0.00530120274452502,0.0594941152755855
"FBgn0024841",689.319657319648,0.359123117466419,0.115721667926243,3.10333513076662,0.00191352818697919,0.0261687908813911
"FBgn0024846",643.513582832281,-0.0936128073267642,0.112202932304372,-0.834316941671556,0.404102407499984,0.897337114765276
"FBgn0024887",268.062379228686,-0.0629637389189698,0.145766932570332,-0.431948026954535,0.665779187622561,0.991681071978157
"FBgn0024889",661.84071829715,0.079698594389044,0.118015617839184,0.675322434846263,0.49947093329832,0.9540198131833
"FBgn0024891",1499.55219618794,0.341738201446041,0.104083833244775,3.28329761493672,0.00102600285381073,0.0156701065782799
"FBgn0024897",118.226503677057,-0.120082472747334,0.236933154809171,-0.506820047384461,0.612281088678718,0.98811458051165
"FBgn0024909",289.263564021318,-0.123778573016781,0.141894390218621,-0.872328869563281,0.383028992529511,0.884159681435624
"FBgn0024912",112.916819774449,0.240397410650285,0.207908780382877,1.15626386825789,0.247573242612537,0.76067812230881
"FBgn0024913",5.78343873822193,0.107189355449912,0.838210283168486,0.127878836137311,0.898244859835327,0.996676189356433
"FBgn0024920",1635.71122269329,-0.272497097262769,0.101342517515486,-2.68887238982521,0.00716938203517221,0.0751687100228236
"FBgn0024921",2032.4352606668,-0.0671481536311204,0.104942734161092,-0.639855195006115,0.522266745026136,0.964666396589943
"FBgn0024939",49460.0563916507,-0.676515560009622,0.118187986317909,-5.72406368097254,1.04005735353654e-08,5.04341145019092e-07
"FBgn0024941",0.900810202429483,1.81795028233778,2.10101334959352,0.865273075342187,0.386888925153854,0.885554089948191
"FBgn0024943",19.0837558465053,0.0158096659829299,0.50873780381815,0.0310762555176283,0.975208725873767,0.996676189356433
"FBgn0024944",2.47970289932969,0.463032627394392,1.21078918976426,0.38242216837478,0.702148249735806,0.991681071978157
"FBgn0024945",469.876445575494,-0.0801451486785488,0.121255084815477,-0.660963198372356,0.508635914879449,0.95986780888066
"FBgn0024947",3403.96296701846,0.0632288279139051,0.101506052851639,0.622906970940147,0.533345656871038,0.970269730020573
"FBgn0024956",457.0164162582,0.00249052784414365,0.133984702108961,0.0185881507734985,0.985169655517363,0.997243036679632
"FBgn0024957",1242.96102830295,0.0406383971381025,0.103256434786112,0.393567696020902,0.693900235057237,0.991681071978157
"FBgn0024958",949.657360422751,0.0300319620020916,0.134369973355645,0.223502031384676,0.823144802297665,0.996676189356433
"FBgn0024963",4.30486734154981,-0.256068478455688,1.00836411474934,-0.253944457870103,0.799538467869132,0.996596880989658
"FBgn0024973",819.856060818246,0.185509420074871,0.111134033570846,1.66924041280849,0.0950697439918016,0.455874994409608
"FBgn0024975",207.293712636879,0.0758655620531166,0.15690777803242,0.483504151320285,0.628737812885882,0.9913630492299
"FBgn0024977",28.4436166909452,1.03871284886827,0.381294290692724,2.72417624449916,0.00644620968111454,0.0692714573119216
"FBgn0024980",570.025279663686,-0.161493359405712,0.136189327034023,-1.18580040685103,0.235701130817283,0.742780872042118
"FBgn0024983",210.971482567365,0.0316081460470511,0.168207303151577,0.187911853140931,0.850945750798691,0.996676189356433
"FBgn0024984",120.722809158927,1.43873032697287,0.199926943065356,7.19628032577157,6.18773498948625e-13,6.05150082417151e-11
"FBgn0024985",763.10121491353,-0.110105426865266,0.117035245589411,-0.940788617230264,0.346813195252068,0.860783102227249
"FBgn0024986",254.257975006517,-0.183540405185206,0.150202120974354,-1.22195614811954,0.22172421053331,0.725246307528573
"FBgn0024987",1233.45908871609,-0.041049653098132,0.118761391160521,-0.345648132755939,0.729607168244061,0.991852907537284
"FBgn0024989",3.69323316674247,0.720532647924194,1.03325426962815,0.697343015271063,0.485588154377671,0.948107934265429
"FBgn0024991",467.359208223977,0.136118847299137,0.141027941793331,0.965190625121738,0.334449341697816,0.852825829062622
"FBgn0024992",1852.75729071057,0.22188512684741,0.0926082404804474,2.39595446038366,0.0165771497664692,0.14175229168418
"FBgn0024993",143.59307257138,0.18738448317787,0.188582674491613,0.993646334070866,0.320395078226854,0.84032048758879
"FBgn0024994",616.246404746694,-0.205673992577523,0.147774897819196,-1.3918060212714,0.163981146134355,0.625026826321546
"FBgn0024995",3.63269962151787,1.03500527723596,1.06374876887535,0.972979060018299,0.330563709473531,0.849249547649657
"FBgn0024996",652.350907907291,0.137945272698987,0.132039189925263,1.04472977134339,0.296147881063124,0.815199761273833
"FBgn0024997",386.315056837069,0.0387354648064015,0.12662782237234,0.305900110107734,0.759680702121187,0.992235948566949
"FBgn0024998",275.695776994556,-0.0325630282697675,0.151300591260997,-0.215220760199116,0.82959520586764,0.996676189356433
"FBgn0025109",353.420716445941,-0.0704826518672556,0.140241766691905,-0.502579606131872,0.615259870595649,0.98811458051165
"FBgn0025111",1501.41051323996,2.85200727420754,0.104250863659884,27.3571572846834,8.87653901411288e-165,2.58262902615614e-161
"FBgn0025117",2225.20380959728,-0.163258249923038,0.0981780136641756,-1.6628799446022,0.0963364696802181,0.459117049196715
"FBgn0025140",881.771061009672,-0.122262723611812,0.10528062605043,-1.16130315898053,0.245518635308264,0.759619124777346
"FBgn0025185",285.606912855467,0.256407655000158,0.150583339771638,1.70276243964972,0.0886125345493475,0.437350584005643
"FBgn0025186",424.463283930486,0.00530959170297775,0.128785571915814,0.04122815641529,0.967114007177042,0.996676189356433
"FBgn0025286",20518.6500299344,-0.190393633220034,0.115263838911261,-1.65180714973942,0.0985738707172125,0.465362332592091
"FBgn0025335",1031.6344213433,-0.261563083207932,0.150717626859035,-1.73545117886291,0.0826609217685526,0.417175978986303
"FBgn0025336",542.005321769442,0.0258515329278034,0.122437973704507,0.21113982979001,0.832778161055944,0.996676189356433
"FBgn0025352",2395.83924539489,-0.306771755084366,0.0949733865409611,-3.23008124967785,0.00123755043468855,0.0181851161097289
"FBgn0025355",276.636292613658,-0.188592309133134,0.15372431358462,-1.2268216050893,0.219889648607662,0.722902748727674
"FBgn0025366",6626.67417225686,-0.333232014977233,0.127513085458883,-2.61331622380579,0.00896682934576147,0.0890494270273244
"FBgn0025373",694.304613540221,0.0267185168550009,0.109055149172333,0.245000048670599,0.806456393673607,0.996676189356433
"FBgn0025381",6873.66431158815,-0.0719055243026324,0.0878525473435445,-0.818479673918256,0.413083343723198,0.905846682283141
"FBgn0025382",194.110343129677,-0.00567064538812919,0.171336816682109,-0.0330964791919197,0.973597650411267,0.996676189356433
"FBgn0025383",83.2249354468203,-0.924799302812313,0.237900529924259,-3.88733603538733,0.000101350403603768,0.00225098472736766
"FBgn0025387",11.5166150143988,0.0249474199015993,0.580573044221816,0.0429703379271391,0.96572517891013,0.996676189356433
"FBgn0025388",421.4991051537,-0.0251337230376206,0.131865384999603,-0.190601370008485,0.84883791675941,0.996676189356433
"FBgn0025390",159.057755288754,0.641969122244396,0.232327615748212,2.76320626016383,0.00572365844281633,0.0630886148473739
"FBgn0025391",1.32509450104516,0.828870662690543,1.73891639228775,0.476659295620342,0.633604752346095,0.991681071978157
"FBgn0025393",1.07842934596281,1.2522251386498,1.89701934966316,0.660101405329442,0.509188756920921,0.960288243890079
"FBgn0025394",1762.98716116076,-0.0475615914891787,0.103738423714161,-0.458476134361063,0.646610404697425,0.991681071978157
"FBgn0025454",4.49313154611372,0.62285723023316,0.967467878499614,0.643801457469689,0.519704188547106,0.963721693166223
"FBgn0025455",2841.35344315358,-0.170071397069274,0.128546040871224,-1.32303877985359,0.185822481803123,0.66439386888625
"FBgn0025456",36.3448665006651,0.839015646940963,0.368200524847639,2.27869215365227,0.0226853714994886,0.177666455929373
"FBgn0025457",1258.55228223568,0.0272155291915817,0.11629780627785,0.234015843141189,0.814972679078828,0.996676189356433
"FBgn0025458",1285.27440312948,-0.0734414625839143,0.10029316380755,-0.732267881436459,0.46400507920463,0.936158766560959
"FBgn0025463",2378.6660189735,-0.021107809221594,0.0880565584862254,-0.239707406063296,0.8105570931083,0.996676189356433
"FBgn0025469",262.506051080248,0.117294764607772,0.162034991530686,0.723885399688864,0.469136094209132,0.938756166507201
"FBgn0025519",556.343226435648,0.218237129117487,0.117679338755492,1.8545067590066,0.0636666940699609,0.350166817384785
"FBgn0025525",59.1616716254648,0.720655448548905,0.290003688618501,2.48498718061798,0.0129556099952627,0.117702879878897
"FBgn0025549",387.731442759253,0.000280601692640679,0.147250668047735,0.00190560556607943,0.998479547660057,0.99959612693916
"FBgn0025558",232.456719686352,-0.0262392748759967,0.182753647193937,-0.143577298067008,0.885834268408602,0.996676189356433
"FBgn0025571",1823.77589613951,-0.293712726673757,0.0992252880600565,-2.96005919877991,0.00307579932818297,0.0384904866466596
"FBgn0025574",407.262117446032,0.489994750021382,0.143115157616511,3.42377955055161,0.00061756696691359,0.0102091539217903
"FBgn0025578",3.01109620647636,-0.69499716062358,1.14329239515685,-0.607891002833299,0.543259767210743,0.975387263344372
"FBgn0025582",4626.61328115866,-0.107886144158615,0.105477595460469,-1.02283469477695,0.306386010840449,0.826354668403509
"FBgn0025592",695.738924256948,0.00423580616209382,0.109558146898309,0.0386626305940122,0.969159367584796,0.996676189356433
"FBgn0025593",10.7969853991404,1.76345915250044,0.654635959375205,2.69380122989808,0.00706422792238244,0.0744687360151149
"FBgn0025595",2.08591067236413,0.596013841845068,1.30713070095311,0.455971113990727,0.648410750187966,0.991681071978157
"FBgn0025608",1585.40186113594,-0.080588333440711,0.0947556404993334,-0.85048587098388,0.395055012448528,0.890007209710832
"FBgn0025615",1271.67042383511,-0.051275391695797,0.114960680159506,-0.446025472575955,0.655578845986524,0.991681071978157
"FBgn0025616",15.6071607121885,-0.665387870938993,0.551717158174292,-1.206030773342,0.227805625098022,0.733922238740154
"FBgn0025620",3.05596351323697,-0.0434241123996319,1.10400677904822,-0.039333193621391,0.968624742401743,0.996676189356433
"FBgn0025621",519.357914974143,-0.0222514420449923,0.123919805664829,-0.179563241933874,0.857495464248678,0.996676189356433
"FBgn0025624",907.428079246272,-0.0564715018433227,0.140616116270027,-0.401600494603903,0.687978065799017,0.991681071978157
"FBgn0025625",336.621635747686,-0.324683241257414,0.146274442758574,-2.21968537452099,0.0264401323323317,0.196494418955093
"FBgn0025626",1726.2077177934,0.08104747278145,0.100716215621623,0.804711260060987,0.42098632028281,0.909572603830895
"FBgn0025627",20.9746623365633,-0.054335540065201,0.421917612730129,-0.128782346187467,0.89752987489704,0.996676189356433
"FBgn0025628",3536.50591240079,-0.539425166771447,0.094167650334365,-5.72834901217231,1.0141275766361e-08,4.93824968070752e-07
"FBgn0025629",663.635487094415,-0.108746181101745,0.119336404036191,-0.91125739861213,0.362159767240071,0.871220279317713
"FBgn0025630",349.921733014828,0.144132032830858,0.136260534384262,1.05776799923886,0.290161225423969,0.808450165545645
"FBgn0025631",875.17222114365,-0.125085428906063,0.119087312658194,-1.0503673826706,0.293549235900424,0.810852745188576
"FBgn0025632",94.1063102653254,0.207107271506603,0.219003165032695,0.945681636499104,0.344310991522586,0.859599811150103
"FBgn0025633",852.558378996735,0.0232621691276117,0.107453091140294,0.216486737428892,0.828608362057507,0.996676189356433
"FBgn0025634",209.905476594084,-0.237757604384207,0.163752544262271,-1.45193227656608,0.146520436873927,0.585578586654794
"FBgn0025635",125.285315524079,0.0991183576971158,0.18868487697697,0.525311616305178,0.599366583434597,0.98811458051165
"FBgn0025637",1235.30446549348,0.0401790436994439,0.109765961659071,0.366042834155078,0.714333113222924,0.991852907537284
"FBgn0025638",570.89816302958,0.259278012679887,0.120387972189355,2.15368701677336,0.0312647249981115,0.22038695913266
"FBgn0025639",1077.88908631116,-0.0980068429590883,0.107466252433177,-0.911977860398818,0.361780372319517,0.871220279317713
"FBgn0025640",358.409047320849,0.00978833751594439,0.131906833138614,0.0742064477103952,0.940846115467851,0.996676189356433
"FBgn0025641",830.501847858548,0.37221260842114,0.157128457455754,2.36884275737228,0.0178438379405833,0.150483033298919
"FBgn0025642",86.1807213579391,0.132009335228476,0.227060101485398,0.581384991748387,0.560981010247274,0.977655426396565
"FBgn0025643",15.0393896545111,0.343039577492248,0.501900875021627,0.683480732081742,0.494303121373944,0.951407059901567
"FBgn0025644",0.765033836910876,0.0561711805425485,2.23381564297938,0.025145844384736,0.979938633198153,0.996676189356433
"FBgn0025645",0.518574934595129,0.761292223304165,2.79548573631787,0.272329138873345,0.785368953013059,0.993707748985212
"FBgn0025674",2097.16704300489,0.0770131544933079,0.089836123959987,0.85726265892337,0.39129974039626,0.88909534922524
"FBgn0025676",365.656102579928,0.123310109613193,0.172450619059326,0.715045908711825,0.474580676048896,0.942198892503762
"FBgn0025678",10270.1392986356,0.521416132685883,0.0843194537612089,6.18381772446634,6.25696109939772e-10,3.64092566373954e-08
"FBgn0025680",0.376748140750255,-0.271565146694421,3.15970254074307,-0.0859464279288001,0.931509003877234,0.996676189356433
"FBgn0025681",3492.1308397653,-0.541718603120471,0.102505495305746,-5.2847762113111,1.25858518510704e-07,5.26383797939261e-06
"FBgn0025682",8867.48153180525,-0.362989625277437,0.096893574006921,-3.74627140135742,0.00017948240807231,0.00364540360409345
"FBgn0025683",4410.47871907418,-0.287881846460153,0.0842308503766242,-3.41777205350459,0.000631359600784251,0.0103781963756033
"FBgn0025684",803.144754150811,-0.0898308306988052,0.12233959423579,-0.734274388107505,0.46278152424036,0.935167233697766
"FBgn0025686",2.10305568454054,-0.170054367945319,1.42543320104321,-0.119300131230887,0.905037579535602,0.996676189356433
"FBgn0025687",4872.35618244952,-0.401837292984507,0.113524740826102,-3.53964510344088,0.000400665441018887,0.0071081469551491
"FBgn0025692",64.7151661560085,0.356479420198825,0.264983096220797,1.34529117246705,0.178531223165243,0.650555583538807
"FBgn0025693",854.590790443697,-0.334913536956754,0.110508731749483,-3.03065225394119,0.00244026119563,0.0320901240618553
"FBgn0025697",73.4764968519058,-0.322226113312974,0.246890114141516,-1.30513979643703,0.191845249715244,0.675346344883849
"FBgn0025698",4190.79399246152,-0.201762213969835,0.0853463020075878,-2.36404166582282,0.018076779422667,0.151678124672674
"FBgn0025700",1103.88247937315,0.275370166523547,0.118653804384635,2.32078666125943,0.0202983607670392,0.164050224032502
"FBgn0025701",3925.14325555393,-0.202055011913954,0.0938940517144093,-2.15194688294558,0.0314015381305449,0.220816375083554
"FBgn0025702",107.178649115137,0.474647653916075,0.20491404605068,2.31632561585693,0.0205404967314053,0.164976053112557
"FBgn0025709",2.79368188065062,1.32176617597306,1.20379229161724,1.09800186060116,0.272203676816886,0.791364668974077
"FBgn0025712",16.4576528271265,-0.0464476186458648,0.505536299091491,-0.0918779101111764,0.92679504239135,0.996676189356433
"FBgn0025716",906.342715239907,-0.00429445194109214,0.110488292263371,-0.038867936621334,0.968995680112308,0.996676189356433
"FBgn0025720",681.356826718271,-0.11340856672465,0.113941246031101,-0.995324965058691,0.319578239527902,0.839268820373152
